E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,phenotype,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s
0.23029435925283817,0.09286558381716954,0.32315994307000767,0.17359468179395804,0.14956526127604963,4.145298466551087,1.6715805087090518,5.816878975260138,0.537178835176213,0.462821164823787,0.07435767035242608,0.2873672489695037,1.4032473227675246,0.25397641867390625,0.21606582737295946,0.47004224604686573,0.625,0.32315757434639486,0.9375,8.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,5.551115123125783e-17,0.0,resistance_dominant,3.0,1.0,0.0
0.25805712839566775,0.09571272782652387,0.3537698562221917,0.19205658803905593,0.16171326818313578,4.64502831112202,1.7228291008774297,6.36785741199945,0.5428856774004828,0.4571143225995173,0.08577135480096547,0.2705508288597933,1.3708974381818733,0.2911464789470833,0.23566243707360796,0.5268089160206912,0.625,0.3125,0.9375,8.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,resistance_dominant,3.0,1.4,0.0
0.2122564918822738,0.21667939175016157,0.42893588363243534,0.23652815409205363,0.19240772954038174,3.8206168538809284,3.900229051502908,7.720845905383836,0.5514300927425784,0.4485699072574217,0.10286018548515671,0.5051556654929783,2.020837524584835,0.22615448630162932,0.20715044634164465,0.43330493264327397,0.8112055209812534,0.5052182322288242,1.3075502644383272,11.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,5.551115123125783e-17,0.0,resistance_dominant,6.0,0.6,0.0
0.28952680892486643,0.25341850765771873,0.5429453165825853,0.29060220631718003,0.2523431102654052,5.211482560647596,4.561533137838937,9.773015698486535,0.5352329183835546,0.46476708161644537,0.07046583676710914,0.46674775510135974,1.8752851198780771,0.3166973323312102,0.27400273543856013,0.5907000677697704,0.6619045604065801,0.43320419636253316,1.077471591642407,11.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,resistance_dominant,6.0,1.0,0.0
0.34505234721052547,0.27232525441308414,0.6173776016236096,0.33491061831475655,0.28246698330885306,6.210942249789459,4.901854579435515,11.112796829224973,0.5424729005943727,0.4575270994056274,0.08494580118874523,0.4410999908271858,1.7892288130036436,0.39103745287756353,0.313195954839857,0.7042334077174206,0.625,0.38205362519766706,0.9459756731525841,11.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,resistance_dominant,6.0,1.4,0.0
0.23285378303300597,0.40914192232194313,0.6419957053549491,0.35756776599298234,0.2844279393619667,4.191368094594107,7.364554601794977,11.555922696389084,0.5569628628516897,0.44303713714831017,0.11392572570337961,0.637296977081389,2.7570765524730563,0.24360397694414268,0.23166120985878766,0.47526518680293034,1.037545084512467,0.6482649627681432,1.6767410595258037,14.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,0.0,1.1102230246251565e-16,resistance_dominant,9.0,0.6,0.0
0.3487592585968948,0.4816587715216478,0.8304180301185426,0.444641414028244,0.3857766160902986,6.277666654744106,8.66985788738966,14.947524542133767,0.5354428708210625,0.4645571291789375,0.07088574164212495,0.5800196455908969,2.3810637557248677,0.37941824598851426,0.33193964350416066,0.7113578894926749,0.8268621247242501,0.5552417604116887,1.3680672883016844,14.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,0.0,0.0,resistance_dominant,9.0,1.0,0.0
0.43204756602538297,0.5298375797596804,0.9618851457850636,0.5221809312856796,0.4397042144993839,7.776856188456893,9.537076435674248,17.313932624131144,0.5428724350031314,0.4571275649968684,0.08574487000626303,0.5508324794092146,2.2263408509250864,0.4909284268080444,0.3907294726061064,0.8816578994141508,0.697413612829034,0.486968681872658,1.1647995225622458,14.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,resistance_dominant,9.0,1.4,0.0
0.25345107418373836,0.6576863426915254,0.9111374168752636,0.5116640146167047,0.399473402258559,4.56211933530729,11.838354168447456,16.400473503754746,0.5615662414254166,0.4384337585745835,0.12313248285083309,0.7218300231232451,3.5949242661908714,0.2610534675866558,0.2561719733759302,0.517225440962586,1.2698086167805696,0.7923155992371589,2.0521128787283947,17.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,resistance_dominant,12.0,0.6,0.0
0.4079917082689227,0.777586375408956,1.1855780836778786,0.6357123049271486,0.5498657787507302,7.343850748840609,13.996554757361208,21.340405506201815,0.5362045011451743,0.46379549885482585,0.07240900229034843,0.6558710776743965,2.905887692444032,0.4421391596458181,0.38987655156976164,0.8320157112155797,1.008183545117066,0.6794908706830796,1.6730289625930903,17.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,resistance_dominant,12.0,1.0,0.0
0.5190427848402401,0.868249703866312,1.3872924887065519,0.7538675269518239,0.633424961754728,9.342770127124322,15.628494669593614,24.971264796717932,0.5434092183795326,0.4565907816204674,0.0868184367590652,0.6258591543848322,2.672790238541812,0.5908194007385252,0.4682629903723565,1.0590823911108818,0.840441034972733,0.5957324219230158,1.4183028523137509,17.0,0.04,8.0,0.04,16.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,resistance_dominant,12.0,1.4,0.0
0.6842476383232415,0.0,0.6842476383232415,0.3744753618343133,0.30977227648892813,12.316457489818347,0.0,12.316457489818347,0.5472804593845153,0.4527195406154846,0.09456091876903072,0.0,1.0,0.3825110100332044,0.3162578386147169,0.6987688486479213,1.25,0.625,1.875,10.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,resistance_dominant,0.0,0.6,0.0
0.6842476383232415,0.0,0.6842476383232415,0.3744753618343133,0.30977227648892813,12.316457489818347,0.0,12.316457489818347,0.5472804593845153,0.4527195406154846,0.09456091876903072,0.0,1.0,0.3825110100332044,0.3162578386147169,0.6987688486479213,1.25,0.625,1.875,10.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,resistance_dominant,0.0,1.0,0.0
0.6842476383232415,0.0,0.6842476383232415,0.3744753618343133,0.30977227648892813,12.316457489818347,0.0,12.316457489818347,0.5472804593845153,0.4527195406154846,0.09456091876903072,0.0,1.0,0.3825110100332044,0.3162578386147169,0.6987688486479213,1.25,0.625,1.875,10.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,resistance_dominant,0.0,1.4,0.0
0.7254422206247051,0.13255655705346098,0.857998777678166,0.46779972038359896,0.3901990572945671,13.057959971244692,2.3860180269622977,15.443977998206988,0.5452218960608705,0.4547781039391296,0.09044379212174092,0.1544950418369742,1.1827251754651273,0.3999605006757176,0.34076860213186033,0.740729102807578,1.25,0.6250665962113421,1.875,13.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,0.0,resistance_dominant,3.0,0.6,0.0
0.8027125376672967,0.15188749762264933,0.9546000352899461,0.515911202911152,0.43868883237879414,14.44882567801134,2.733974957207688,17.182800635219028,0.5404475003549014,0.4595524996450987,0.0808950007098027,0.15911113765726576,1.189217796527806,0.44523192369050835,0.374194746680318,0.8194266703708264,1.25,0.625,1.875,13.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,0.0,resistance_dominant,3.0,1.0,0.0
0.8582380759529553,0.1509755562730295,1.0092136322259848,0.5491427156476564,0.4600709165783285,15.448285367153195,2.717560012914531,18.165845380067726,0.54412930831744,0.45587069168256006,0.08825861663487991,0.14959722248304194,1.1759133747420747,0.4824019839636855,0.3937913563809666,0.876193340344652,1.25,0.625,1.875,13.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,0.0,0.0,resistance_dominant,3.0,1.4,0.0
0.7666368029261688,0.32119500390472233,1.0878318068308912,0.5941807156556771,0.49365109117521394,13.799462452671037,5.781510070285002,19.580972522956042,0.5462064189745147,0.45379358102548517,0.09241283794902953,0.2952616405291904,1.4189663249647766,0.41740999131823125,0.36527936564900326,0.7826893569672345,1.2502617955599653,0.7332580960664384,1.9438761360073662,16.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,1.1102230246251565e-16,resistance_dominant,6.0,0.6,0.0
0.9211774370113527,0.37146233526867817,1.2926397722800307,0.6943787271758322,0.5982610451041985,16.581193866204348,6.686322034836207,23.267515901040554,0.537178835176213,0.462821164823787,0.07435767035242608,0.2873672489695037,1.4032473227675246,0.5079528373478125,0.4321316547459189,0.9400844920937315,1.25,0.6463151486927897,1.875,16.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,resistance_dominant,6.0,1.0,0.0
1.032228513582671,0.3828509113060955,1.4150794248887668,0.7682263521562237,0.6468530727325431,18.58011324448808,6.891316403509719,25.4714296479978,0.5428856774004828,0.4571143225995173,0.08577135480096547,0.2705508288597933,1.3708974381818733,0.5822929578941666,0.4713248741472159,1.0536178320413825,1.25,0.625,1.875,16.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,0.0,resistance_dominant,6.0,1.4,0.0
0.8078313852276329,0.5659153405537845,1.3737467257814173,0.7536183476505504,0.6201283781308669,14.540964934097392,10.18647612996812,24.727441064065513,0.5485860919682088,0.4514139080317911,0.09717218393641774,0.41195027433596204,1.7005364620666716,0.43485948196074475,0.3897901291661462,0.824649611126891,1.410596810041267,0.8695072502241454,2.2601171966097287,19.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,0.0,0.0,resistance_dominant,9.0,0.6,0.0
1.03964233635541,0.6587245129380872,1.6983668492934971,0.9098779346283568,0.7884889146651402,18.71356205439738,11.85704123288557,30.57060328728295,0.5357369846254691,0.46426301537453074,0.07147396925093844,0.38785761345501396,1.6336068568035855,0.5706737510051159,0.4900685628115194,1.0607423138166352,1.25,0.7494551844818886,1.910771967093893,19.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,resistance_dominant,9.0,1.0,0.0
1.206218951212386,0.6956260650991976,1.901845016311584,1.0317262713600128,0.8701187449515706,21.711941121822946,12.521269171785557,34.233210293608515,0.5424870389075818,0.45751296109241785,0.08497407781516392,0.36576380258801877,1.5766996650152245,0.6821839318246465,0.5488583919134655,1.231042323738112,1.25,0.6695081156960792,1.875,19.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,6.661338147750939e-16,4.440892098500626e-16,resistance_dominant,9.0,1.4,0.0
0.8490259675290952,0.8667175670006463,1.7157435345297414,0.9461126163682145,0.769630918161527,15.282467415523714,15.600916206011632,30.883383621535344,0.5514300927425784,0.4485699072574217,0.10286018548515671,0.5051556654929783,2.020837524584835,0.45230897260325864,0.4143008926832893,0.8666098652865479,1.6224110419625069,1.0104364644576485,2.6151005288766545,22.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,resistance_dominant,12.0,0.6,0.0
1.1581072356994657,1.013674030630875,2.171781266330341,1.1624088252687201,1.0093724410616207,20.845930242590384,18.24613255135575,39.09206279394614,0.5352329183835546,0.46476708161644537,0.07046583676710914,0.46674775510135974,1.8752851198780771,0.6333946646624204,0.5480054708771203,1.1814001355395407,1.3238091208131602,0.8664083927250663,2.154943183284814,22.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,0.0,resistance_dominant,12.0,1.0,0.0
1.3802093888421019,1.0893010176523366,2.469510406494438,1.3396424732590262,1.1298679332354122,24.843768999157835,19.60741831774206,44.45118731689989,0.5424729005943727,0.4575270994056274,0.08494580118874523,0.4410999908271858,1.7892288130036436,0.7820749057551271,0.626391909679714,1.4084668154348412,1.25,0.7641072503953341,1.8919513463051683,22.0,0.04,8.0,0.04,16.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,0.0,resistance_dominant,12.0,1.4,0.0
1.5395571862272939,0.0,1.5395571862272939,0.842569564127206,0.6969876221000881,27.71202935209129,0.0,27.71202935209129,0.5472804593845159,0.4527195406154843,0.0945609187690315,0.0,1.0,0.5737665150498065,0.47438675792207546,1.0481532729718819,1.875,0.9375,2.8125,15.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,resistance_dominant,0.0,0.6,0.0
1.5395571862272939,0.0,1.5395571862272939,0.842569564127206,0.6969876221000881,27.71202935209129,0.0,27.71202935209129,0.5472804593845159,0.4527195406154843,0.0945609187690315,0.0,1.0,0.5737665150498065,0.47438675792207546,1.0481532729718819,1.875,0.9375,2.8125,15.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,resistance_dominant,0.0,1.0,0.0
1.5395571862272939,0.0,1.5395571862272939,0.842569564127206,0.6969876221000881,27.71202935209129,0.0,27.71202935209129,0.5472804593845159,0.4527195406154843,0.0945609187690315,0.0,1.0,0.5737665150498065,0.47438675792207546,1.0481532729718819,1.875,0.9375,2.8125,15.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,resistance_dominant,0.0,1.4,0.0
1.601349059679488,0.18481436313074132,1.786163422810229,0.9742919427704335,0.8118714800397955,28.824283074230785,3.3266585363533436,32.15094161058412,0.545466294028991,0.4545337059710089,0.0909325880579822,0.10347001890788184,1.1154116661908378,0.5912160056923201,0.4988975214392189,1.090113527131539,1.875,0.9375,2.8125,18.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,0.0,resistance_dominant,3.0,0.6,0.0
1.7172545352433748,0.21090941142812902,1.9281639466715037,1.0454654049455012,0.8826985417260027,30.910581634380748,3.796369405706322,34.70695104008707,0.5422077343320508,0.45779226566794934,0.08441546866410146,0.1093835468670658,1.1228177926449547,0.6364874287071113,0.5323236659876763,1.1688110946947876,1.875,0.9375,2.8125,18.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,resistance_dominant,3.0,1.0,0.0
1.8005428426718642,0.20623838471953537,2.0067812273913996,1.0934665241734138,0.9133147032179858,32.409771168093556,3.7122909249516365,36.122062093045194,0.5448857649494774,0.4551142350505227,0.08977152989895469,0.10277073649309702,1.1145423368063232,0.6736574889802878,0.5519202756883242,1.225577764668612,1.875,0.9375,2.8125,18.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,0.0,resistance_dominant,3.0,1.4,0.0
1.663140933131685,0.42571061605928323,2.0888515491909683,1.1390709581364582,0.9497805910545097,29.936536796370333,7.662791089067098,37.59932788543743,0.5453096743890828,0.454690325610917,0.09061934877816587,0.20380127837431286,1.2559678543042485,0.6086654963348334,0.5234082849563612,1.1320737812911945,1.875,0.9778802650202927,2.8125,21.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,resistance_dominant,6.0,0.6,0.0
1.8949518842594617,0.4895061628796382,2.3844580471390997,1.2853929289516441,1.0990651181874558,34.10913391667031,8.811110931833488,42.92024484850379,0.5390713124493314,0.46092868755066874,0.07814262489866267,0.2052903230849263,1.258321156830288,0.6992083423644144,0.5902605740532768,1.2894689164176913,1.875,0.9375,2.8125,21.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,resistance_dominant,6.0,1.0,0.0
2.0615284991164367,0.49337656819910714,2.554905067315544,1.3887797669148474,1.166125300400697,37.10751298409586,8.880778227583928,45.988291211679794,0.5435739216620082,0.4564260783379919,0.08714784332401629,0.19310955013976358,1.239325611268807,0.7735484629107683,0.629453793454575,1.4030022563653433,1.875,0.9375,2.8125,21.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,resistance_dominant,6.0,1.4,0.0
1.7249328065838794,0.7226887587856252,2.447621565369505,1.3369066102252738,1.1107149551442308,31.04879051850983,13.008397658141254,44.05718817665109,0.5462064189745149,0.453793581025485,0.09241283794902992,0.29526164052919046,1.4189663249647764,0.6261149869773466,0.5479190484735049,1.1740340354508514,1.8753926933399478,1.0998871440996574,2.915814204011049,24.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,0.0,resistance_dominant,9.0,0.6,0.0
2.072649233275545,0.8357902543545266,2.908439487630072,1.5623521361456245,1.3460873514844471,37.30768619895981,15.044224578381478,52.351910777341295,0.5371788351762132,0.46282116482378666,0.07435767035242659,0.28736724896950366,1.403247322767525,0.761929256021719,0.6481974821188776,1.4101267381405966,1.875,0.9694727230391849,2.8125,24.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,1.1102230246251565e-16,resistance_dominant,9.0,1.0,0.0
2.32251415556101,0.8614145504387152,3.183928705999725,1.728509292351504,1.4554194136482215,41.805254800098176,15.505461907896873,57.310716707995056,0.542885677400483,0.4571143225995171,0.08577135480096584,0.2705508288597934,1.3708974381818735,0.8734394368412487,0.7069873112208235,1.5804267480620722,1.875,0.9375,2.8125,24.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,0.0,resistance_dominant,9.0,1.4,0.0
1.7867246800360777,1.0757487913097687,2.8624734713458464,1.5677988990368872,1.2946745723089592,32.161044240649396,19.363478243575837,51.52452248422524,0.5477077481174897,0.4522922518825103,0.09541549623497939,0.3758109208970188,1.6020786544953571,0.64356447761986,0.5724298119906472,1.2159942896105074,2.0193441097496407,1.2349213873497613,3.221063546263047,27.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,0.0,0.0,resistance_dominant,12.0,0.6,0.0
2.2503465822916278,1.2497616858527936,3.5001082681444218,1.8763430265274454,1.623765241616976,40.5062384812493,22.495710345350282,63.001948826599595,0.5360814245675282,0.4639185754324718,0.07216284913505637,0.3570637220646186,1.5553640917747464,0.8246501696790234,0.7061343901844784,1.530784559863502,1.875,1.0686982241404652,2.8125,27.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,resistance_dominant,12.0,1.0,0.0
2.5834998120055825,1.3103523314383594,3.893852143443943,2.1126551004833822,1.7811970429605601,46.50299661610049,23.58634196589047,70.08933858199097,0.5425617159194007,0.4574382840805991,0.08512343183880162,0.3365182557444027,1.507200474855513,0.9733304107717291,0.7845208289870738,1.7578512397588029,1.875,0.9646516779390069,2.8125,27.0,0.04,8.0,0.04,16.0,5.0,15.0,18.0,1.0,8.881784197001252e-16,2.220446049250313e-16,resistance_dominant,12.0,1.4,0.0
0.2808565213757349,0.0,0.2808565213757349,0.09361884045857832,0.18723768091715665,5.055417384763229,0.0,5.055417384763229,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.0,1.0,0.1912555050166022,0.3825110100332044,0.5737665150498066,0.625,1.25,1.875,5.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,0.0,0.6,0.0
0.2808565213757349,0.0,0.2808565213757349,0.09361884045857832,0.18723768091715665,5.055417384763229,0.0,5.055417384763229,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.0,1.0,0.1912555050166022,0.3825110100332044,0.5737665150498066,0.625,1.25,1.875,5.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,0.0,1.0,0.0
0.2808565213757349,0.0,0.2808565213757349,0.09361884045857832,0.18723768091715665,5.055417384763229,0.0,5.055417384763229,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.0,1.0,0.1912555050166022,0.3825110100332044,0.5737665150498066,0.625,1.25,1.875,5.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,0.0,1.4,0.0
0.3065649107083231,0.13907062603343476,0.44563553674175793,0.14854517891391927,0.29709035782783855,5.518168392749816,2.5032712686018255,8.021439661351643,0.33333333333333326,0.6666666666666665,0.33333333333333326,0.312072567305208,1.4536416960183405,0.20870499565911563,0.41740999131823125,0.6261149869773469,0.6251308977799827,1.2502617955599653,1.8753926933399478,8.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,2.220446049250313e-16,mixed,3.0,0.6,0.0
0.3732625711262083,0.14752147425566586,0.5207840453818742,0.17359468179395804,0.3471893635879161,6.718726280271749,2.6553865366019855,9.374112816873735,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2832680370372966,1.3952217170089247,0.25397641867390625,0.5079528373478125,0.7619292560217188,0.625,1.25,1.875,8.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,0.0,mixed,3.0,1.0,0.0
0.42780950572914533,0.14836025838802241,0.5761697641171677,0.19205658803905593,0.38411317607811185,7.7005711031246165,2.6704846509844034,10.371055754109019,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.2574940019897546,1.3467904672551905,0.2911464789470833,0.5822929578941666,0.8734394368412499,0.625,1.25,1.875,8.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,0.0,mixed,3.0,1.4,0.0
0.3322733000409106,0.37731116223525024,0.7095844622761609,0.23652815409205363,0.47305630818410727,5.980919400736391,6.7916009202345045,12.772520320970896,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5317353779491379,2.135544632050768,0.22615448630162932,0.45230897260325864,0.6784634589048879,0.8112055209812534,1.6224110419625069,2.4336165629437603,11.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,0.0,mixed,6.0,0.6,0.0
0.465668620876683,0.4061379980748572,0.8718066189515402,0.29060220631718003,0.5812044126343601,8.382035175780294,7.310483965347429,15.692519141127724,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.465857896976385,1.8721609742787662,0.3166973323312102,0.6333946646624204,0.9500919969936307,0.6619045604065801,1.3238091208131602,1.9857136812197402,11.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,mixed,6.0,1.0,0.0
0.5747624900825562,0.42996936486171333,1.0047318549442694,0.33491061831475655,0.6698212366295131,10.345724821486012,7.7394485675108395,18.08517338899685,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.42794439406478546,1.7480818116713817,0.39103745287756353,0.7820749057551271,1.1731123586326906,0.625,1.25,1.875,11.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,mixed,6.0,1.4,0.0
0.35798168937350006,0.7147216086054471,1.072703297978947,0.35756776599298234,0.7151355319859647,6.443670408723001,12.864988954898047,19.308659363621047,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6662807972642909,2.9965311909005,0.24360397694414268,0.48720795388828536,0.730811930832428,1.037545084512467,2.075090169024934,3.112635253537401,14.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,0.0,0.0,mixed,9.0,0.6,0.0
0.5580746706271578,0.7758495714575742,1.3339242420847317,0.444641414028244,0.889282828056488,10.04534407128884,13.965292286236334,24.010636357525172,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.5816294111613362,2.390225380746421,0.37941824598851426,0.7588364919770285,1.1382547379655428,0.8268621247242501,1.6537242494485003,2.4805863741727503,14.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,mixed,9.0,1.0,0.0
0.7217154744359668,0.8448273194210717,1.5665427938570387,0.5221809312856796,1.044361862571359,12.990878539847403,15.20689174957929,28.197770289426696,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5392941212547366,2.170582243759314,0.4909284268080444,0.9818568536160888,1.4727852804241333,0.697413612829034,1.394827225658068,2.0922408384871023,14.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,mixed,9.0,1.4,0.0
0.38369007870608884,1.151301965144025,1.5349920438501137,0.5116640146167047,1.0233280292334095,6.906421416709599,20.72343537259245,27.629856789302046,0.3333333333333335,0.666666666666667,0.3333333333333335,0.7500377410792922,4.000603948443337,0.2610534675866558,0.5221069351733116,0.7831604027599675,1.2698086167805696,2.539617233561139,3.8094258503417087,17.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,4.440892098500626e-16,mixed,12.0,0.6,0.0
0.6504807203776312,1.2566561944038144,1.9071369147814454,0.6357123049271486,1.2714246098542972,11.708652966797361,22.619811499268657,34.328464466066016,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.658922904099848,2.931888455778171,0.4421391596458181,0.8842783192916363,1.3264174789374543,1.008183545117066,2.016367090234132,3.024550635351198,17.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,2.220446049250313e-16,0.0,mixed,12.0,1.0,0.0
0.868668458789376,1.3929341220660956,2.261602580855472,0.7538675269518239,1.5077350539036478,15.636032258208768,25.07281419718972,40.7088464553985,0.33333333333333326,0.6666666666666665,0.33333333333333326,0.6159057890441588,2.6035279144443275,0.5908194007385252,1.1816388014770505,1.7724582022155757,0.840441034972733,1.680882069945466,2.521323104918199,17.0,0.04,8.0,0.08,4.0,5.0,5.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,mixed,12.0,1.4,0.0
1.1234260855029397,0.0,1.1234260855029397,0.3744753618343133,0.7489507236686266,20.221669539052915,0.0,20.221669539052915,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.0,1.0,0.3825110100332044,0.7650220200664088,1.1475330300996132,1.25,2.5,3.75,10.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,0.0,0.6,0.0
1.1234260855029397,0.0,1.1234260855029397,0.3744753618343133,0.7489507236686266,20.221669539052915,0.0,20.221669539052915,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.0,1.0,0.3825110100332044,0.7650220200664088,1.1475330300996132,1.25,2.5,3.75,10.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,0.0,1.0,0.0
1.1234260855029397,0.0,1.1234260855029397,0.3744753618343133,0.7489507236686266,20.221669539052915,0.0,20.221669539052915,0.3333333333333334,0.6666666666666669,0.3333333333333334,0.0,1.0,0.3825110100332044,0.7650220200664088,1.1475330300996132,1.25,2.5,3.75,10.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,mixed,0.0,1.4,0.0
1.1748428641681175,0.22855629698267935,1.4033991611507968,0.46779972038359896,0.9355994407671979,21.147171555026112,4.114013345688228,25.26118490071434,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.16285908051652365,1.194542014045866,0.3999605006757176,0.7999210013514352,1.1998815020271527,1.25,2.5,3.75,13.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,0.0,mixed,3.0,0.6,0.0
1.3082381850038864,0.2394954237295696,1.5477336087334561,0.515911202911152,1.031822405822304,23.548287330069957,4.310917627132253,27.85920495720221,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.15473943473098958,1.1830671405825524,0.44523192369050835,0.8904638473810167,1.3356957710715252,1.25,2.5,3.75,13.0,0.04,8.0,0.08,4.0,5.0,10.0,18.0,1.0,0.0,0.0,mixed,3.0,1.0,0.0
