C2_L_cmH2O,R2_cmH2O_s_L,PS_cmH2O,Tmus_s,EII_min,EII_max,EF1_min,EF1_max,EII_range,EF1_range
0.035,13.0,5.0,0.6,0.1001797789232388,0.11584262441204132,0.5500898894616193,0.5579213122060207,0.01566284548880252,0.007831422744401406
0.035,13.0,5.0,1.0,0.08558157772812129,0.10258796889817433,0.5427907888640607,0.5512939844490872,0.017006391170053037,0.008503195585026435
0.035,13.0,5.0,1.4,0.09552497822409488,0.10258796889817433,0.5477624891120474,0.5512939844490872,0.00706299067407945,0.0035314953370397806
0.035,13.0,10.0,0.6,0.09961403864026175,0.10529569438919933,0.5498070193201309,0.5526478471945997,0.005681655748937586,0.002840827874468821
0.035,13.0,10.0,1.0,0.08587077024165467,0.10258796889817433,0.5429353851208273,0.5512939844490872,0.01671719865651966,0.008358599328259886
0.035,13.0,10.0,1.4,0.09552497822409488,0.10258796889817433,0.5477624891120474,0.5512939844490872,0.00706299067407945,0.0035314953370397806
0.035,13.0,15.0,0.6,0.09951776211435427,0.10258796889817548,0.5497588810571771,0.5512939844490877,0.0030702067838212083,0.0015351033919106527
0.035,13.0,15.0,1.0,0.08742486623066693,0.10258796889817548,0.5437124331153335,0.5512939844490877,0.015163102667508546,0.007581551333754266
0.035,13.0,15.0,1.4,0.09596622712835118,0.10258796889817548,0.5479831135641756,0.5512939844490877,0.006621741769824302,0.0033108708849121093
0.035,14.0,5.0,0.6,0.11067049915697084,0.12966225986194824,0.5553352495784853,0.5648311299309742,0.018991760704977392,0.009495880352488828
0.035,14.0,5.0,1.0,0.09412903267385576,0.11316563789522649,0.5470645163369279,0.5565828189476132,0.019036605221370725,0.009518302610685314
0.035,14.0,5.0,1.4,0.10529120197975743,0.11316563789522649,0.5526456009898787,0.5565828189476132,0.00787443591546906,0.003937217957734496
0.035,14.0,10.0,0.6,0.10984106364181265,0.1169451943771256,0.5549205318209065,0.5584725971885628,0.00710413073531295,0.0035520653676562874
0.035,14.0,10.0,1.0,0.09431606352392621,0.11316563789522649,0.5471580317619632,0.5565828189476132,0.018849574371300276,0.009424787185649985
0.035,14.0,10.0,1.4,0.10529120197975743,0.11316563789522649,0.5526456009898787,0.5565828189476132,0.00787443591546906,0.003937217957734496
0.035,14.0,15.0,0.6,0.10978481015755666,0.11316563789522681,0.5548924050787784,0.5565828189476135,0.00338082773767015,0.0016904138688351722
0.035,14.0,15.0,1.0,0.09597772769447473,0.11316563789522681,0.5479888638472373,0.5565828189476135,0.017187910200752082,0.008593955100376194
0.035,14.0,15.0,1.4,0.10571396684352972,0.11316563789522681,0.5528569834217648,0.5565828189476135,0.007451671051697084,0.0037258355258487086
0.035,15.0,5.0,0.6,0.12150271058106722,0.14352560588876265,0.5607513552905335,0.5717628029443814,0.022022895307695425,0.011011447653847872
0.035,15.0,5.0,1.0,0.10343139697559366,0.12398980573490907,0.5517156984877968,0.5619949028674545,0.020558408759315416,0.01027920437965768
0.035,15.0,5.0,1.4,0.11552230825487687,0.12398980573490907,0.5577611541274384,0.5619949028674545,0.008467497480032199,0.00423374874001603
0.035,15.0,10.0,0.6,0.1204042233289758,0.12884654394725664,0.560202111664488,0.5644232719736283,0.008442320618280846,0.004221160309140326
0.035,15.0,10.0,1.0,0.10349208072283153,0.12398980573490907,0.5517460403614157,0.5619949028674545,0.02049772501207754,0.010248862506038736
0.035,15.0,10.0,1.4,0.11552230825487687,0.12398980573490907,0.5577611541274384,0.5619949028674545,0.008467497480032199,0.00423374874001603
0.035,15.0,15.0,0.6,0.12039669362952973,0.12398980573490932,0.5601983468147648,0.5619949028674547,0.0035931121053795895,0.0017965560526899127
0.035,15.0,15.0,1.0,0.105206538274269,0.12398980573490932,0.5526032691371345,0.5619949028674547,0.018783267460640324,0.009391633730320148
0.035,15.0,15.0,1.4,0.11590444394498345,0.12398980573490932,0.5579522219724916,0.5619949028674547,0.008085361789925874,0.004042680894963069
0.035,16.0,5.0,0.6,0.13254855526901566,0.1573252005927894,0.5662742776345079,0.5786626002963946,0.024776645323773744,0.01238832266188672
0.035,16.0,5.0,1.0,0.11318693687901972,0.13496344548996309,0.5565934684395099,0.5674817227449814,0.021776508610943365,0.010888254305471579
0.035,16.0,5.0,1.4,0.12606660984358012,0.13496344548996309,0.56303330492179,0.5674817227449814,0.008896835646382967,0.004448417823191386
0.035,16.0,10.0,0.6,0.13118416887609413,0.1408740919277113,0.5655920844380471,0.5704370459638557,0.009689923051617172,0.0048449615258086
0.035,16.0,10.0,1.0,0.11318693687901972,0.13496344548996309,0.5565934684395099,0.5674817227449814,0.021776508610943365,0.010888254305471579
0.035,16.0,10.0,1.4,0.12606660984358012,0.13496344548996309,0.56303330492179,0.5674817227449814,0.008896835646382967,0.004448417823191386
0.035,16.0,15.0,0.6,0.13123001894937739,0.13496344548996303,0.5656150094746886,0.5674817227449815,0.0037334265405856437,0.0018667132702929745
0.035,16.0,15.0,1.0,0.1149158348761849,0.13496344548996303,0.5574579174380925,0.5674817227449815,0.020047610613778133,0.010023805306889066
0.035,16.0,15.0,1.4,0.1263939023420833,0.13496344548996303,0.5631969511710417,0.5674817227449815,0.008569543147879721,0.004284771573939805
0.04,4.0,5.0,0.6,0.0016020158155275255,0.020685845629154313,0.4896570771854229,0.5009347964213489,0.019083829813626788,0.011277719235925965
0.04,4.0,5.0,1.0,0.020685845629154313,0.07106591889821827,0.4896570771854229,0.5355329594491092,0.050380073269063956,0.045875882263686274
0.04,4.0,5.0,1.4,0.005488143397263078,0.02078102519261042,0.4896570771854229,0.5103905125963052,0.015292881795347341,0.020733435410882295
0.04,4.0,10.0,0.6,0.0016020158155275255,0.020685845629154313,0.4896570771854229,0.5015731001896226,0.019083829813626788,0.01191602300419975
0.04,4.0,10.0,1.0,0.014239543787175627,0.05882042832100282,0.4896570771854229,0.5294102141605015,0.04458088453382719,0.039753136975078596
0.04,4.0,10.0,1.4,0.004159237347858946,0.020685845629154313,0.4896570771854229,0.5074921616551458,0.016526608281295367,0.017835084469722873
0.04,4.0,15.0,0.6,0.001602015815528952,0.02068584562915574,0.4896570771854221,0.5015229931424415,0.019083829813626788,0.011865915957019413
0.04,4.0,15.0,1.0,0.004262754640985468,0.04629114557267113,0.4896570771854221,0.5231455727863357,0.042028390931685665,0.03348849560091355
0.04,4.0,15.0,1.4,0.000369292734394924,0.02068584562915574,0.4896570771854221,0.5048395038754276,0.020316552894760816,0.015182426690005524
0.04,5.0,5.0,0.6,0.006754206194184447,0.01971352184049202,0.490143239079754,0.49662289690290773,0.012959315646307574,0.006479657823153739
0.04,5.0,5.0,1.0,0.015489987750062495,0.03325536807961835,0.490700779158948,0.5166276840398093,0.017765380329555852,0.0259269048808613
0.04,5.0,5.0,1.4,0.002232172815282347,0.018598441682104103,0.490700779158948,0.5024360842309373,0.016366268866821757,0.011735305071989333
0.04,5.0,10.0,0.6,0.006754206194184447,0.018598441682104103,0.490700779158948,0.49662289690290773,0.011844235487919656,0.005922117743959732
0.04,5.0,10.0,1.0,0.002660153100571793,0.027682023554591564,0.490700779158948,0.5138410117772958,0.02502187045401977,0.0231402326183478
0.04,5.0,10.0,1.4,0.0003079662185390786,0.018598441682104103,0.490700779158948,0.5011160864076412,0.018290475463565024,0.010415307248693162
0.04,5.0,15.0,0.6,0.006751042309964695,0.01859844168210399,0.4907007791589479,0.4966244788450176,0.011847399372139297,0.0059236996860697055
0.04,5.0,15.0,1.0,0.003297437232829229,0.021011469033767147,0.4907007791589479,0.5105057345168836,0.01771403180093792,0.01980495535793575
0.04,5.0,15.0,1.4,0.000584787134731217,0.01859844168210399,0.4907007791589479,0.4997076064326344,0.018013654547372776,0.009006827273686513
0.04,6.0,5.0,0.6,0.008636665949252583,0.01852592599203483,0.49073703700398275,0.49568166702537375,0.009889260042782249,0.0049446300213910055
0.04,6.0,5.0,1.0,0.004073695153672632,0.014386273838444433,0.4928068630807778,0.5062106623776086,0.010312578684771801,0.013403799296830776
0.04,6.0,5.0,1.4,0.0023575022164038137,0.014386273838444433,0.4928068630807778,0.498821248891798,0.01202877162204062,0.006014385811020206
0.04,6.0,10.0,0.6,0.008636665949252583,0.014386273838444433,0.4928068630807778,0.49568166702537375,0.005749607889191851,0.0028748039445959384
0.04,6.0,10.0,1.0,0.0027023197031574536,0.014386273838444433,0.4928068630807778,0.5050789611585806,0.01168395413528698,0.012272098077802829
0.04,6.0,10.0,1.4,0.0033778271536529314,0.014386273838444433,0.4928068630807778,0.4983110864231735,0.011008446684791503,0.005504223342395698
0.04,6.0,15.0,0.6,0.008636665949252305,0.014386273838444182,0.4928068630807779,0.49568166702537386,0.005749607889191877,0.0028748039445959384
0.04,6.0,15.0,1.0,1.6165262580426344e-05,0.014386273838444182,0.4928068630807779,0.5034465748119803,0.014370108575863755,0.010639711731202373
0.04,6.0,15.0,1.4,0.004726254240343095,0.014386273838444182,0.4928068630807779,0.4976368728798285,0.009660019598101087,0.004830009799050572
0.04,7.0,5.0,0.6,0.005951291723061937,0.011119767211640865,0.4944401163941796,0.49702435413846907,0.005168475488578929,0.0025842377442894526
0.04,7.0,5.0,1.0,0.00044861646705855534,0.008094674285335944,0.49595266285733197,0.5012855864940915,0.007646057818277388,0.005332923636759523
0.04,7.0,5.0,1.4,0.0033812972782428416,0.008094674285335944,0.49595266285733197,0.4983093513608786,0.004713377007093102,0.0023566885035466445
0.04,7.0,10.0,0.6,0.005951291723061937,0.008094674285335944,0.49595266285733197,0.49702435413846907,0.002143382562274007,0.0010716912811370993
0.04,7.0,10.0,1.0,0.00044861646705855534,0.008094674285335944,0.49595266285733197,0.5009478260736145,0.007646057818277388,0.004995163216282572
0.04,7.0,10.0,1.4,0.00364793971433417,0.008094674285335944,0.49595266285733197,0.49817603014283285,0.004446734571001774,0.002223367285500877
0.04,7.0,15.0,0.6,0.005951291723061002,0.00809467428533505,0.4959526628573324,0.4970243541384695,0.0021433825622740486,0.0010716912811370993
0.04,7.0,15.0,1.0,0.000448616467058537,0.00809467428533505,0.4959526628573324,0.5003307488368656,0.007646057818276514,0.004378085979533153
0.04,7.0,15.0,1.4,0.00413868579089109,0.00809467428533505,0.4959526628573324,0.4979306571045546,0.00395598849444396,0.00197799424722217
0.04,8.0,5.0,0.6,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,5.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,5.0,1.4,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,10.0,0.6,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,10.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,10.0,1.4,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,15.0,0.6,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,15.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0
0.04,8.0,15.0,1.4,0.0,0.0,0.5,0.5,0.0,0.0
0.04,9.0,5.0,0.6,0.008287455571736352,0.013375318706836989,0.504143727785868,0.5066876593534185,0.005087863135100637,0.002543931567550506
0.04,9.0,5.0,1.0,0.00224784333664282,0.009548423880634965,0.5011239216683213,0.5047742119403175,0.007300580543992144,0.0036502902719961483
0.04,9.0,5.0,1.4,0.006425864809065669,0.009548423880634965,0.5032129324045328,0.5047742119403175,0.003122559071569295,0.0015612795357846654
0.04,9.0,10.0,0.6,0.008267104605706397,0.009865843010442188,0.5041335523028532,0.5049329215052212,0.0015987384047357906,0.0007993692023680055
0.04,9.0,10.0,1.0,0.0025275739548715702,0.009548423880634965,0.5012637869774358,0.5047742119403175,0.007020849925763394,0.0035104249628816753
0.04,9.0,10.0,1.4,0.006490318279953929,0.009548423880634965,0.5032451591399769,0.5047742119403175,0.0030581056006810355,0.0015290528003405468
0.04,9.0,15.0,0.6,0.008167245895449008,0.009548423880635534,0.5040836229477244,0.5047742119403179,0.0013811779851865252,0.0006905889925935549
0.04,9.0,15.0,1.0,0.0032847376966269972,0.009548423880635534,0.5016423688483135,0.5047742119403179,0.006263686184008537,0.003131843092004427
0.04,9.0,15.0,1.4,0.0067580484877997225,0.009548423880635534,0.5033790242438999,0.5047742119403179,0.002790375392835811,0.0013951876964179988
0.04,10.0,5.0,0.6,0.01823542653142345,0.028108049915924208,0.5091177132657118,0.5140540249579622,0.009872623384500758,0.004936311692250395
0.04,10.0,5.0,1.0,0.007794577841668941,0.02021276532188336,0.5038972889208344,0.5101063826609417,0.012418187480214421,0.006209093740107252
0.04,10.0,5.0,1.4,0.014999315605938835,0.02021276532188336,0.5074996578029695,0.5101063826609417,0.005213449715944526,0.002606724857972198
0.04,10.0,10.0,0.6,0.018035406322539804,0.02137981902442489,0.5090177031612699,0.5106899095122124,0.0033444127018850862,0.0016722063509424512
0.04,10.0,10.0,1.0,0.008154292990209075,0.02021276532188336,0.5040771464951046,0.5101063826609417,0.012058472331674286,0.00602923616583706
0.04,10.0,10.0,1.4,0.01502474772046115,0.02021276532188336,0.5075123738602306,0.5101063826609417,0.00518801760142221,0.002594008800711034
0.04,10.0,15.0,0.6,0.017909008138226018,0.02021276532188342,0.5089545040691129,0.5101063826609417,0.002303757183657402,0.0011518785918287477
0.04,10.0,15.0,1.0,0.009374058124242225,0.02021276532188342,0.5046870290621212,0.5101063826609417,0.010838707197641195,0.005419353598820509
0.04,10.0,15.0,1.4,0.015422882582094871,0.02021276532188342,0.5077114412910475,0.5101063826609417,0.004789882739788549,0.0023949413698941546
0.04,11.0,5.0,0.6,0.029348546826595892,0.04362185740991295,0.5146742734132981,0.5218109287049566,0.014273310583317059,0.007136655291658522
0.04,11.0,5.0,1.0,0.015638790577727588,0.031699801603144596,0.5078193952888638,0.5158499008015723,0.01606101102541701,0.008030505512708563
0.04,11.0,5.0,1.4,0.025014529428481688,0.031699801603144596,0.5125072647142409,0.5158499008015723,0.006685272174662908,0.00334263608733143
0.04,11.0,10.0,0.6,0.02888715400407292,0.03398072740766731,0.5144435770020365,0.5169903637038337,0.005093573403594391,0.002546786701797199
0.04,11.0,10.0,1.0,0.015962625767741212,0.031699801603144596,0.5079813128838706,0.5158499008015723,0.015737175835403384,0.00786858791770173
0.04,11.0,10.0,1.4,0.025014529428481688,0.031699801603144596,0.5125072647142409,0.5158499008015723,0.006685272174662908,0.00334263608733143
0.04,11.0,15.0,0.6,0.028776913660933715,0.03169980160314504,0.5143884568304669,0.5158499008015724,0.0029228879422113253,0.0014614439711055915
0.04,11.0,15.0,1.0,0.017458226819181598,0.03169980160314504,0.5087291134095907,0.5158499008015724,0.014241574783963443,0.007120787391981742
0.04,11.0,15.0,1.4,0.025457650064296063,0.03169980160314504,0.512728825032148,0.5158499008015724,0.006242151538848977,0.0031210757694244418
0.04,12.0,5.0,0.6,0.041261260626014304,0.05953594204114073,0.520630630313007,0.5297679710205704,0.018274681415126427,0.009137340707563335
0.04,12.0,5.0,1.0,0.025085006622594563,0.0437681352461891,0.5125425033112974,0.5218840676230946,0.018683128623594534,0.009341564311797224
0.04,12.0,5.0,1.4,0.03602514181879824,0.0437681352461891,0.5180125709093991,0.5218840676230946,0.0077429934273908554,0.003871496713695466
0.04,12.0,10.0,0.6,0.040500708487853275,0.04727595200989137,0.5202503542439267,0.5236379760049455,0.0067752435220380935,0.003387621761018811
0.04,12.0,10.0,1.0,0.025306011335982107,0.0437681352461891,0.5126530056679911,0.5218840676230946,0.01846212391020699,0.009231061955103481
0.04,12.0,10.0,1.4,0.03602514181879824,0.0437681352461891,0.5180125709093991,0.5218840676230946,0.0077429934273908554,0.003871496713695466
0.04,12.0,15.0,0.6,0.04043122890007512,0.04376813524618985,0.5202156144500376,0.521884067623095,0.0033369063461147347,0.001668453173057416
0.04,12.0,15.0,1.0,0.0269564552340583,0.04376813524618985,0.5134782276170291,0.521884067623095,0.01681168001213155,0.008405840006065923
0.04,12.0,15.0,1.4,0.0364598908831514,0.04376813524618985,0.5182299454415757,0.521884067623095,0.007308244363038452,0.0036541221815192815
0.04,13.0,5.0,0.6,0.05370227337922999,0.07559357427539597,0.5268511366896149,0.537796787137698,0.021891300896165977,0.010945650448083044
0.04,13.0,5.0,1.0,0.03564122122507699,0.05622455531754387,0.5178206106125384,0.5281122776587719,0.020583334092466876,0.010291667046233521
0.04,13.0,5.0,1.4,0.0477346609310869,0.05622455531754387,0.5238673304655435,0.5281122776587719,0.008489894386456968,0.004244947193228432
0.04,13.0,10.0,0.6,0.05262988901814575,0.06098631192173704,0.5263149445090728,0.5304931559608685,0.008356422903591294,0.004178211451795755
0.04,13.0,10.0,1.0,0.03572171338920275,0.05622455531754387,0.5178608566946014,0.5281122776587719,0.02050284192834112,0.010251420964170532
0.04,13.0,10.0,1.4,0.0477346609310869,0.05622455531754387,0.5238673304655435,0.5281122776587719,0.008489894386456968,0.004244947193228432
0.04,13.0,15.0,0.6,0.05261486614034552,0.056224555317544486,0.5263074330701727,0.5281122776587723,0.003609689177198963,0.0018048445885996411
0.04,13.0,15.0,1.0,0.03744731555273792,0.056224555317544486,0.518723657776369,0.5281122776587723,0.018777239764806566,0.00938861988240336
0.04,13.0,15.0,1.4,0.04812786165691094,0.056224555317544486,0.5240639308284554,0.5281122776587723,0.008096693660633543,0.004048346830316962
0.04,14.0,5.0,0.6,0.06646924879552663,0.09161947069985979,0.5332346243977633,0.5458097353499299,0.025150221904333164,0.01257511095216668
0.04,14.0,5.0,1.0,0.04687397163023205,0.06891686263890298,0.523436985815116,0.5344584313194514,0.022042891008670934,0.01102144550433537
0.04,14.0,5.0,1.4,0.05990339772822762,0.06891686263890298,0.5299516988641139,0.5344584313194514,0.00901346491067536,0.004506732455337503
0.04,14.0,10.0,0.6,0.06508672540792756,0.07491095948725807,0.5325433627039637,0.5374554797436291,0.009824234079330502,0.00491211703966532
0.04,14.0,10.0,1.0,0.04687397163023205,0.06891686263890298,0.523436985815116,0.5344584313194514,0.022042891008670934,0.01102144550433537
0.04,14.0,10.0,1.4,0.05990339772822762,0.06891686263890298,0.5299516988641139,0.5344584313194514,0.00901346491067536,0.004506732455337503
0.04,14.0,15.0,0.6,0.06513318085321741,0.06891686263890373,0.5325665904266086,0.5344584313194519,0.0037836817856863186,0.0018918408928433328
0.04,14.0,15.0,1.0,0.04862166146419998,0.06891686263890373,0.5243108307320999,0.5344584313194519,0.02029520117470375,0.01014760058735198
0.04,14.0,15.0,1.4,0.06023478968374177,0.06891686263890373,0.5301173948418709,0.5344584313194519,0.008682072955161962,0.004341036477580995
0.04,15.0,5.0,0.6,0.07941068337035527,0.10749327565692504,0.5397053416851776,0.5537466378284625,0.02808259228656977,0.014041296143284865
0.04,15.0,5.0,1.0,0.058516269452286614,0.08172632087102741,0.5292581347261434,0.5408631604355137,0.023210051418740794,0.011605025709370387
0.04,15.0,5.0,1.4,0.07235201875967594,0.08172632087102741,0.5361760093798379,0.5408631604355137,0.00937430211135147,0.004687151055675853
0.04,15.0,10.0,0.6,0.07772781160672154,0.08890426547273637,0.5388639058033609,0.5444521327363683,0.011176453866014832,0.005588226933007423
0.04,15.0,10.0,1.0,0.058516269452286614,0.08172632087102741,0.5292581347261434,0.5408631604355137,0.023210051418740794,0.011605025709370387
0.04,15.0,10.0,1.4,0.07235201875967594,0.08172632087102741,0.5361760093798379,0.5408631604355137,0.00937430211135147,0.004687151055675853
0.04,15.0,15.0,0.6,0.07783864436632194,0.08211903351468197,0.538919322183161,0.5410595167573411,0.004280389148360028,0.002140194574180132
0.04,15.0,15.0,1.0,0.06025050678058818,0.08172632087102827,0.5301252533902941,0.5408631604355142,0.02147581409044009,0.010737907045220041
0.04,15.0,15.0,1.4,0.07260972271567506,0.08172632087102827,0.5363048613578376,0.5408631604355142,0.009116598155353206,0.004558299077676575
0.04,16.0,5.0,0.6,0.09241283794902953,0.12313248285083309,0.5462064189745147,0.5615662414254166,0.030719644901803553,0.015359822450901839
0.04,16.0,5.0,1.0,0.07046583676710914,0.09456091876903072,0.5352329183835546,0.5472804593845153,0.024095082001921578,0.012047541000960726
0.04,16.0,5.0,1.4,0.08494580118874523,0.09456091876903072,0.5424729005943727,0.5472804593845153,0.009615117580285493,0.0048075587901426076
0.04,16.0,10.0,0.6,0.09044379212174092,0.10286018548515671,0.5452218960608705,0.5514300927425784,0.012416393363415795,0.0062081966817079115
0.04,16.0,10.0,1.0,0.07046583676710914,0.09456091876903072,0.5352329183835546,0.5472804593845153,0.024095082001921578,0.012047541000960726
0.04,16.0,10.0,1.4,0.08494580118874523,0.09456091876903072,0.5424729005943727,0.5472804593845153,0.009615117580285493,0.0048075587901426076
0.04,16.0,15.0,0.6,0.09061934877816587,0.09541549623497939,0.5453096743890828,0.5477077481174897,0.004796147456813518,0.0023980737284068354
0.04,16.0,15.0,1.0,0.07216284913505637,0.0945609187690315,0.5360814245675282,0.5472804593845159,0.02239806963397513,0.011199034816987696
0.04,16.0,15.0,1.4,0.08512343183880162,0.0945609187690315,0.5425617159194007,0.5472804593845159,0.009437486930229874,0.004718743465115138
0.045,4.0,5.0,0.6,0.062350132450857375,0.07862758928794603,0.46068620535602695,0.46882493377457135,0.01627745683708865,0.008138728418544405
0.045,4.0,5.0,1.0,0.009314959196743506,0.07862758928794603,0.46068620535602695,0.49534252040162835,0.06931263009120252,0.034656315045601405
0.045,4.0,5.0,1.4,0.04729885610160006,0.07862758928794603,0.46068620535602695,0.47635057194919983,0.031328733186345964,0.015664366593172885
0.045,4.0,10.0,0.6,0.0620259380142614,0.07862758928794603,0.46068620535602695,0.46898703099286937,0.016601651273684626,0.008300825636842424
0.045,4.0,10.0,1.0,0.01766402838049539,0.07862758928794603,0.46068620535602695,0.49116798580975235,0.060963560907450635,0.030481780453725404
0.045,4.0,10.0,1.4,0.051257694166621064,0.07862758928794603,0.46068620535602695,0.47437115291668946,0.027369895121324962,0.01368494756066252
0.045,4.0,15.0,0.6,0.061812396474143626,0.07862758928794461,0.4606862053560277,0.4690938017629283,0.016815192813800985,0.008407596406900586
0.045,4.0,15.0,1.0,0.02686782636875823,0.07862758928794461,0.4606862053560277,0.4865660868156209,0.05175976291918638,0.02587988145959319
0.045,4.0,15.0,1.4,0.05514623033995558,0.07862758928794461,0.4606862053560277,0.4724268848300223,0.02348135894798903,0.011740679473994597
0.045,5.0,5.0,0.6,0.06734129355940177,0.07861719525402602,0.4606914023729871,0.4663293532202991,0.011275901694624252,0.005637950847312001
0.045,5.0,5.0,1.0,0.04017958793312533,0.07497105433206602,0.462514472833967,0.4799102060334374,0.03479146639894069,0.01739573319947041
0.045,5.0,5.0,1.4,0.05931198727668796,0.07497105433206602,0.462514472833967,0.470344006361656,0.015659067055378062,0.007829533527689003
0.045,5.0,10.0,0.6,0.06734129355940177,0.07497105433206602,0.462514472833967,0.4663293532202991,0.007629760772664251,0.003814880386332098
0.045,5.0,10.0,1.0,0.043414428953516875,0.07497105433206602,0.462514472833967,0.47829278552324156,0.03155662537854915,0.015778312689274543
0.045,5.0,10.0,1.4,0.06080481666399352,0.07497105433206602,0.462514472833967,0.46959759166800324,0.014166237668072505,0.007083118834036228
0.045,5.0,15.0,0.6,0.0673412935594006,0.07497105433206515,0.46251447283396735,0.4663293532202996,0.007629760772664543,0.0038148803863322645
0.045,5.0,15.0,1.0,0.047743449371628055,0.07497105433206515,0.46251447283396735,0.4761282753141859,0.027227604960437093,0.01361380248021854
0.045,5.0,15.0,1.4,0.06260792988220225,0.07497105433206515,0.46251447283396735,0.468696035058899,0.0123631244498629,0.006181562224931658
0.045,6.0,5.0,0.6,0.065768677587982,0.07216072031928894,0.46391963984035556,0.4671156612060089,0.006392042731306946,0.0031960213656533343
0.045,6.0,5.0,1.0,0.05460216295686673,0.06863336065311039,0.4656833196734448,0.4726989185215666,0.014031197696243662,0.007015598848121807
0.045,6.0,5.0,1.4,0.0624090146167415,0.06863336065311039,0.4656833196734448,0.4687954926916291,0.006224346036368893,0.0031121730181843388
0.045,6.0,10.0,0.6,0.065768677587982,0.06863336065311039,0.4656833196734448,0.4671156612060089,0.0028646830651283955,0.0014323415325641076
0.045,6.0,10.0,1.0,0.0555635108317417,0.06863336065311039,0.4656833196734448,0.4722182445841291,0.01306984982136869,0.006534924910684303
0.045,6.0,10.0,1.4,0.06280564610077413,0.06863336065311039,0.4656833196734448,0.4685971769496129,0.005827714552336258,0.002913857276168108
0.045,6.0,15.0,0.6,0.06576867758798187,0.06863336065310964,0.46568331967344523,0.467115661206009,0.002864683065127771,0.0014323415325637745
0.045,6.0,15.0,1.0,0.05720854208701597,0.06863336065310964,0.46568331967344523,0.471395728956492,0.011424818566093668,0.005712409283046782
0.045,6.0,15.0,1.4,0.06346637471297838,0.06863336065310964,0.46568331967344523,0.4682668126435109,0.0051669859401312634,0.0025834929700656595
0.045,7.0,5.0,0.6,0.059708338234135315,0.06035458953225002,0.469822705233875,0.4701458308829323,0.000646251298114707,0.0003231256490573431
0.045,7.0,5.0,1.0,0.05880596025010722,0.05991826468037032,0.4700408676598148,0.4705970198749464,0.0011123044302631044,0.0005561522151316112
0.045,7.0,5.0,1.4,0.059433257550139,0.05991826468037032,0.4700408676598148,0.4702833712249305,0.00048500713023132136,0.000242503565115737
0.045,7.0,10.0,0.6,0.059708338234135315,0.05991826468037032,0.4700408676598148,0.4701458308829323,0.00020992644623500645,0.00010496322311753792
0.045,7.0,10.0,1.0,0.05886115834367607,0.05991826468037032,0.4700408676598148,0.470569420828162,0.001057106336694251,0.0005285531683472122
0.045,7.0,10.0,1.4,0.05945185510189356,0.05991826468037032,0.4700408676598148,0.4702740724490532,0.0004664095784767605,0.00023320478923843924
0.045,7.0,15.0,0.6,0.05970306650139378,0.059918264680370585,0.47004086765981473,0.470148466749303,0.00021519817897680538,0.00010759908948826391
0.045,7.0,15.0,1.0,0.0589840262143403,0.059918264680370585,0.47004086765981473,0.47050798689282985,0.0009342384660302877,0.00046711923301512304
0.045,7.0,15.0,1.4,0.05949857451008398,0.059918264680370585,0.47004086765981473,0.47025071274495805,0.0004196901702866046,0.00020984508514332312
0.045,8.0,5.0,0.6,0.0454839967609713,0.0505607220598957,0.4747196389700521,0.47725800161951437,0.005076725298924403,0.002538362649462278
0.045,8.0,5.0,1.0,0.049302797531679106,0.05658316784552259,0.47170841607723873,0.4753486012341605,0.007280370313843487,0.0036401851569217714
0.045,8.0,5.0,1.4,0.049302797531679106,0.052417477992535086,0.47379126100373253,0.4753486012341605,0.00311468046085598,0.0015573402304279726
0.045,8.0,10.0,0.6,0.048986115184976274,0.050581022370940074,0.47470948881452996,0.47550694240751185,0.0015949071859637995,0.0007974535929818893
0.045,8.0,10.0,1.0,0.049302797531679106,0.05630432683042524,0.4718478365847874,0.4753486012341605,0.007001529298746131,0.0035007646493731004
0.045,8.0,10.0,1.4,0.049302797531679106,0.05235319871549427,0.4738234006422528,0.4753486012341605,0.0030504011838151657,0.0015252005919076939
0.045,8.0,15.0,0.6,0.04930279753167792,0.050680631821152615,0.47465968408942366,0.475348601234161,0.0013778342894746956,0.0006889171447373443
0.045,8.0,15.0,1.0,0.04930279753167792,0.0555495249868287,0.4722252375065857,0.475348601234161,0.006246727455150779,0.0031233637275753234
0.045,8.0,15.0,1.4,0.04930279753167792,0.05208618686375109,0.47395690656812445,0.475348601234161,0.0027833893320731717,0.0013916946660365581
0.045,9.0,5.0,0.6,0.028860602094933387,0.039299345913832204,0.4803503270430839,0.4855696989525334,0.010438743818898817,0.005219371909449488
0.045,9.0,5.0,1.0,0.03726179375407518,0.05018295985547275,0.47490852007226375,0.4813691031229624,0.012921166101397569,0.006460583050698632
0.045,9.0,5.0,1.4,0.03726179375407518,0.042675836462860835,0.47866208176856956,0.4813691031229624,0.005414042708785656,0.0027070213543928245
