E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s,dt_s,tau1_s,tau2_s
0.7206034664061289,0.24635931258255916,0.9669627789886882,0.6943787271758322,0.2725840518128559,12.97086239531032,4.4344676264860645,17.405330021796388,0.7181028497312565,0.28189715026874335,0.43620569946251314,0.25477641739242285,1.341879166653512,0.5079528373478125,0.22838789299577492,0.7363407303435874,1.25,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.08
0.7266763068585959,0.25589725861988094,0.9825735654784767,0.6943787271758322,0.28819483830264464,13.080173523454725,4.606150655157857,17.68632417861258,0.7066938818343801,0.29330611816561997,0.4133877636687601,0.2604357247238466,1.3521475190599217,0.5079528373478125,0.23433623969741388,0.7422890770452264,1.25,2.0,3.25,16.0,0.04,8.0,0.02,5.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.1
0.7320083247693534,0.2641126669829326,0.9961209917522861,0.6943787271758322,0.30174226457645387,13.17614984584836,4.7540280056927875,17.93017785154115,0.6970827167835745,0.30291728321642547,0.394165433567149,0.26514115169717434,1.3608055510381678,0.5079528373478125,0.23961337076122705,0.7475662081090395,1.25,1.6666666666666667,2.916666666666667,16.0,0.04,8.0,0.02,6.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.12
0.736571752655014,0.27106245698076864,1.0076342096357829,0.6943787271758322,0.3132554824599506,13.25829154779025,4.879124225653835,18.13741577344409,0.6891178569917954,0.31088214300820455,0.3782357139835908,0.2690087875031022,1.368005501166328,0.5079528373478125,0.244155108041582,0.7521079453893945,1.25,1.4285714285714286,2.678571428571429,16.0,0.04,8.0,0.02,7.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.14
0.740349205621697,0.2768437940505488,1.0171929996722457,0.6943787271758322,0.3228142724964136,13.326285701190546,4.983188292909879,18.309473994100422,0.6826420624203774,0.31735793757962255,0.3652841248407549,0.2721644704001619,1.37393677463066,0.5079528373478125,0.24792570334989636,0.7558785406977089,1.25,1.25,2.5,16.0,0.04,8.0,0.02,8.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.16
0.743346066552752,0.2815757958025799,1.0249218623553322,0.6943787271758322,0.3305431351794998,13.380229197949536,5.0683643244464385,18.44859352239598,0.6774943073027128,0.32250569269728696,0.35498861460542586,0.27472903656821385,1.3787950302991185,0.5079528373478125,0.2509205477184113,0.7588733850662238,1.25,1.1111111111111112,2.361111111111111,16.0,0.04,8.0,0.02,9.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.18
0.7455914640009895,0.28538477641700716,1.030976240417997,0.6943787271758322,0.33659751324216464,13.420646352017812,5.136925975506129,18.557572327523946,0.6735157416375616,0.32648425836243833,0.34703148327512323,0.2768102359966136,1.382762934121559,0.5079528373478125,0.25316321476194964,0.7611160521097622,1.25,1.0,2.25,16.0,0.04,8.0,0.02,10.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,1.1102230246251565e-16,6.0,1.0,0.0,0.001,0.32,0.2
0.7471334269189915,0.28839417116003746,1.035527598079029,0.6943787271758322,0.34114887090319684,13.448401684541848,5.191095080880674,18.63949676542252,0.6705555008518844,0.3294444991481156,0.34111100170376885,0.27849974418357115,1.3860008945782407,0.5079528373478125,0.2546987312687697,0.7626515686165822,1.25,0.9090909090909091,2.159090909090909,16.0,0.04,8.0,0.02,11.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.001,0.32,0.22
0.7480322513144309,0.29071862865158143,1.0387508799660126,0.6943787271758322,0.34437215279018013,13.464580523659755,5.232935315728466,18.697515839388227,0.6684747426626025,0.33152525733739724,0.3369494853252053,0.2798732922961217,1.3886445111701207,0.5079528373478125,0.2555859206748173,0.7635387580226298,1.25,0.8333333333333334,2.0833333333333335,16.0,0.04,8.0,0.02,12.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.24
0.748354339877994,0.29246116900115043,1.0408155088791446,0.6943787271758322,0.34643678170331227,13.470378117803893,5.2643010420207075,18.734679159824605,0.6671487129583699,0.3328512870416299,0.33429742591674,0.2809923242939588,1.3908057365563369,0.5079528373478125,0.2558906389714256,0.7638434763192381,1.25,0.7692307692307693,2.019230769230769,16.0,0.04,8.0,0.02,13.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.26
0.7481674027365488,0.2937123375697024,1.0418797403062512,0.6943787271758322,0.34750101313041903,13.467013249257878,5.2868220762546425,18.753835325512522,0.6664672517499244,0.3335327482500756,0.33293450349984877,0.2819061799621598,1.392575694283659,0.5079528373478125,0.2556806023999658,0.7636334397477783,1.25,0.7142857142857143,1.9642857142857144,16.0,0.04,8.0,0.02,14.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.001,0.32,0.28
0.7475371335257315,0.2945505327039823,1.042087666229714,0.6943787271758322,0.34770893905388167,13.455668403463166,5.301909588671681,18.757577992134852,0.6663342727086512,0.3336657272913486,0.33266854541730256,0.2826542739630244,1.394027961279657,0.5079528373478125,0.25502182823162556,0.762974665579438,1.25,0.6666666666666666,1.9166666666666665,16.0,0.04,8.0,0.02,15.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.3
0.7465251422524166,0.2950429485113317,1.0415680907637483,0.6943787271758322,0.3471893635879161,13.437452560543498,5.310773073203971,18.74822563374747,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2832680370372966,1.3952217170089247,0.5079528373478125,0.25397641867390625,0.7619292560217188,1.25,0.625,1.875,16.0,0.04,8.0,0.02,16.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.001,0.32,0.32
0.7839245265311761,0.2706977485229626,1.0546222750541385,0.6943787271758322,0.36024354787830626,14.110641477561169,4.872559473413326,18.983200950974492,0.6584146225625536,0.3415853774374463,0.31682924512510724,0.2566774426503237,1.3453109825773477,0.5079528373478125,0.292920299621767,0.8008731369695795,1.25,2.5,3.75,16.0,0.04,8.0,0.025,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,1.1102230246251565e-16,6.0,1.0,0.0,0.001,0.32,0.1
0.7921069442873124,0.28328306295537214,1.0753900072426845,0.6943787271758322,0.3810112800668524,14.257924997171624,5.099095133196698,19.357020130368323,0.6456994415972204,0.3543005584027797,0.2913988831944407,0.26342355893906244,1.3576323437111792,0.5079528373478125,0.3010245887129424,0.808977426060755,1.25,2.0,3.25,16.0,0.04,8.0,0.025,5.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.001,0.32,0.125
0.7987778621435532,0.2934412457316531,1.0922191078752064,0.6943787271758322,0.397840380699374,14.378001518583957,5.281942423169756,19.659943941753713,0.6357503930934431,0.3642496069065567,0.27150078618688633,0.2686651823025796,1.367362767095462,0.5079528373478125,0.3076722595589717,0.8156250969067842,1.25,1.6666666666666667,2.916666666666667,16.0,0.04,8.0,0.025,6.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.15000000000000002
0.8039151562442718,0.3014315186517392,1.1053466748960112,0.6943787271758322,0.4109679477201789,14.470472812396892,5.425767335731306,19.896240148128204,0.6281999511521197,0.3718000488478802,0.2563999023042395,0.27270314870228135,1.374954392028092,0.5079528373478125,0.3128046248342935,0.820757462182106,1.25,1.4285714285714286,2.678571428571429,16.0,0.04,8.0,0.025,7.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,1.1102230246251565e-16,6.0,1.0,0.0,0.001,0.32,0.17500000000000002
0.8075684729591673,0.3075571457693702,1.1151256187285374,0.6943787271758322,0.4207468915527054,14.536232513265013,5.536028623848663,20.072261137113674,0.6226910363404263,0.3773089636595737,0.24538207268085266,0.27580493229098785,1.380843428226452,0.5079528373478125,0.3164540184524372,0.8244068558002497,1.25,1.25,2.5,16.0,0.04,8.0,0.025,8.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.2
0.8098490122988001,0.3121202545812392,1.1219692668800392,0.6943787271758322,0.42759053970420713,14.577282221378402,5.618164582462306,20.195446803840706,0.6188928232470694,0.38110717675293065,0.23778564649413877,0.2781896650780641,1.3854054889753695,0.5079528373478125,0.31872351399709814,0.8266763513449107,1.25,1.1111111111111112,2.361111111111111,16.0,0.04,8.0,0.025,9.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.225
0.8109055686191521,0.31539703367015265,1.1263026022893048,0.6943787271758322,0.43192387511347247,14.596300235144737,5.677146606062748,20.273446841207488,0.6165116956708162,0.3834883043291837,0.23302339134163247,0.28002868237104456,1.3889442197409319,0.5079528373478125,0.3197585637055384,0.8277114010533508,1.25,1.0,2.25,16.0,0.04,8.0,0.025,10.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,6.0,1.0,0.0,0.001,0.32,0.25
0.8109019027239083,0.31762758027419036,1.1285294829980985,0.6943787271758322,0.4341507558222664,14.59623424903035,5.717296444935426,20.313530693965774,0.6152951585554651,0.3847048414445349,0.23059031711093028,0.2814526204759557,1.3916966765119732,0.5079528373478125,0.31972213191898297,0.8276749692667955,1.25,0.9090909090909091,2.159090909090909,16.0,0.04,8.0,0.025,11.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.275
0.8100005598650943,0.31901434112808896,1.1290149009931836,0.6943787271758322,0.43463617381735126,14.580010077571698,5.742258140305601,20.322268217877305,0.6150306134710833,0.3849693865289165,0.2300612269421669,0.28255990319300045,1.3938445933682084,0.5079528373478125,0.3187772852895323,0.8267301226373448,1.25,0.8333333333333334,2.0833333333333335,16.0,0.04,8.0,0.025,12.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.30000000000000004
0.8083531850533251,0.3197248361065496,1.1280780211598747,0.6943787271758322,0.43369929398404256,14.550357330959852,5.755047049917893,20.305404380877743,0.6155414024128236,0.38445859758717643,0.23108280482564716,0.2834243998281368,1.3955261660600224,0.5079528373478125,0.3170768169750918,0.8250296543229043,1.25,0.7692307692307693,2.019230769230769,16.0,0.04,8.0,0.025,13.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.001,0.32,0.325
0.8060957394556768,0.31989609073096087,1.1259918301866378,0.6943787271758322,0.43161310301080563,14.509723310202183,5.758129633157296,20.267852943359483,0.6166818519995265,0.3833181480004735,0.233363703999053,0.2841016090480308,1.3968462740504914,0.5079528373478125,0.3147580754727241,0.8227109128205365,1.25,0.7142857142857143,1.9642857142857144,16.0,0.04,8.0,0.025,14.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.001,0.32,0.35000000000000003
0.8033469183653315,0.31963940895476795,1.1229863273200995,0.6943787271758322,0.42860760014426713,14.460244530575967,5.753509361185823,20.21375389176179,0.6183323076006644,0.3816676923993354,0.23666461520132898,0.2846333932823182,1.3978846518826231,0.5079528373478125,0.3119411709481104,0.819894008295923,1.25,0.6666666666666666,1.9166666666666665,16.0,0.04,8.0,0.025,15.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.375
0.8002084514744312,0.3190448383092539,1.1192532897836853,0.6943787271758322,0.424874562607853,14.40375212653976,5.74280708956657,20.146559216106336,0.6203946269481438,0.37960537305185604,0.24078925389628777,0.28505150819875164,1.3987021603200958,0.5079528373478125,0.30872916617444024,0.8166820035222527,1.25,0.625,1.875,16.0,0.04,8.0,0.025,16.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,1.1102230246251565e-16,6.0,1.0,0.0,0.001,0.32,0.4
