E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s,dt_s,tau1_s,tau2_s
1.2811091642159371,0.0,1.2811091642159371,0.842569564127206,0.43853960008873116,23.05996495588687,0.0,23.05996495588687,0.6576875629820932,0.34231243701790676,0.31537512596418643,0.0,1.0,0.5737665150498065,0.29999896670208465,0.8737654817518912,1.875,3.75,5.625,15.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.001,0.32,0.08
1.2811091642159371,0.0,1.2811091642159371,0.842569564127206,0.43853960008873116,23.05996495588687,0.0,23.05996495588687,0.6576875629820932,0.34231243701790676,0.31537512596418643,0.0,1.0,0.5737665150498065,0.29999896670208465,0.8737654817518912,1.875,3.75,5.625,15.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,0.0,1.4,0.0,0.001,0.32,0.08
1.3070246936263452,0.14476130448090874,1.451785998107254,0.9742919427704335,0.47749405533682043,23.526444485274215,2.6057034806563575,26.132147965930574,0.671098869971644,0.3289011300283559,0.3421977399432881,0.09971256415865651,1.1107563653439998,0.5912160056923201,0.30013889713027053,0.8913549028225907,1.875,3.75,5.625,18.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,0.0,3.0,0.6,0.0,0.001,0.32,0.08
1.3945253759485527,0.13665164071898758,1.5311770166675405,1.0454654049455012,0.485711611722039,25.101456767073948,2.4597295329417763,27.561186300015727,0.6827854608351268,0.3172145391648731,0.36557092167025373,0.08924614151823983,1.0979915052646767,0.6364874287071113,0.3141932576326104,0.9506806863397217,1.875,3.75,5.625,18.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,1.1102230246251565e-16,3.0,1.0,0.0,0.001,0.32,0.08
1.5045451343735239,0.12799106551372322,1.6325361998872467,1.0934665241734138,0.5390696757138332,27.08181241872343,2.303839179247018,29.38565159797044,0.669796188439151,0.33020381156084916,0.33959237687830185,0.07840013931854198,1.0850696084747347,0.6736574889802878,0.35196147905938013,1.025618968039668,1.875,3.75,5.625,18.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,3.0,1.4,0.0,0.001,0.32,0.08
1.3329402230367546,0.3378080895137043,1.6707483125504587,1.1390709581364582,0.5316773544140005,23.992924014661583,6.080545611246677,30.073469625908256,0.6817729214986454,0.31822707850135457,0.3635458429972908,0.20218969366967537,1.253430786824106,0.6086654963348334,0.300278827558456,0.9089443238932893,1.875,3.75,5.625,21.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,0.6,0.0,0.001,0.32,0.08
1.5079415876811744,0.32142112515590787,1.829362712837082,1.2853929289516441,0.5439697838854385,27.142948578261137,5.785580252806342,32.928528831067474,0.7026451998456785,0.2973548001543218,0.4052903996913568,0.17570114603321577,1.2131522386421947,0.6992083423644144,0.3283875485631365,1.0275958909275509,1.875,3.75,5.625,21.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,4.440892098500626e-16,6.0,1.0,0.0,0.001,0.32,0.08
1.7279811045311129,0.3181655388960957,2.0461466434272086,1.3887797669148474,0.6573668765123613,31.10365988156003,5.726979700129723,36.83063958168975,0.6787293429705997,0.3212706570294002,0.3574586859411995,0.15549498366509157,1.1841255891408777,0.7735484629107683,0.4039239914166754,1.1774724543274437,1.875,3.75,5.625,21.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,6.0,1.4,0.0,0.001,0.32,0.08
1.358855752447162,0.5791403550983867,1.937996107545549,1.3369066102252738,0.6010894973202748,24.459403544048918,10.42452639177096,34.88392993581988,0.689839677706294,0.3101603222937058,0.3796793554125882,0.2988346327650068,1.4261970809303441,0.6261149869773466,0.3004187579866419,0.9265337449639885,1.8753926933399478,3.75,5.625,24.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,9.0,0.6,0.0,0.001,0.32,0.08
1.6213577994137918,0.5543084533107587,2.1756662527245503,1.5623521361456245,0.6133141165789259,29.184440389448252,9.977552159593657,39.161992549041905,0.7181028497312569,0.2818971502687432,0.43620569946251375,0.2547764173924229,1.3418791666535115,0.761929256021719,0.34258183949366244,1.1045110955153814,1.875,3.75,5.625,24.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,9.0,1.0,0.0,0.001,0.32,0.08
1.9514170746887014,0.5705234201471174,2.521940494835819,1.728509292351504,0.793431202484315,35.125507344396624,10.269421562648114,45.394928907044736,0.6853886108300236,0.31461138916997655,0.370777221660047,0.22622398161866988,1.2923636507783094,0.8734394368412487,0.45588650377397094,1.3293259406152196,1.875,3.75,5.625,24.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,9.0,1.4,0.0,0.001,0.32,0.08
1.3847712818575728,0.8687581012349563,2.2535293830925287,1.5677988990368872,0.6857304840556417,24.92588307343631,15.637645822229214,40.56352889566551,0.6957082125485267,0.3042917874514734,0.39141642509705327,0.38550999501180483,1.6273657697967119,0.64356447761986,0.3005586884148278,0.9441231660346878,2.0193441097496407,3.75,5.625,27.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,12.0,0.6,0.0,0.001,0.32,0.08
