E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s,dt_s,tau1_s,tau2_s
0.6048037864193556,0.2577208468746535,0.8625246332940092,0.5944860231081434,0.2680386101858659,10.886468155548402,4.638975243743763,15.525443399292165,0.6892394723125556,0.31076052768744455,0.378478944625111,0.2987982452053681,1.4261230710879782,0.4173678992497562,0.20028334650025378,0.61765124575001,1.250261594405485,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,0.0,6.0,0.6,0.0,0.0005,0.32,0.08
0.7212172501064353,0.2466774464903257,0.967894696596761,0.6945809718092809,0.27331372478748023,12.981910501915836,4.440194036825862,17.4221045387417,0.7176203922301823,0.28237960776981785,0.43524078446036446,0.25485979761814426,1.342029321198185,0.5078243464697602,0.22837735770921647,0.7362017041789766,1.25,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0005,0.32,0.08
0.8680932133736556,0.253801511573596,1.1218947249472517,0.7685598948996808,0.3533348300475708,15.625677840725801,4.568427208324728,20.19410504905053,0.6850552710601401,0.31494472893985986,0.3701105421202802,0.22622578208978478,1.2923666579390152,0.5822059400042843,0.30391319048935017,0.8861191304936344,1.25,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.4,0.0,0.0005,0.32,0.08
0.6220693929395713,0.4590305229241066,1.0810999158636778,0.7539230289202166,0.3271768869434613,11.197249072912284,8.26254941263392,19.4597984855462,0.6973666521081139,0.3026333478918862,0.39473330421622765,0.4245958363223002,1.7379088701904635,0.43481778586648184,0.2004253780805123,0.6352431639469942,1.4105034610741245,2.5,3.75,19.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,9.0,0.6,0.0,0.0005,0.32,0.08
0.7966895884701916,0.44222739415278634,1.238916982622978,0.9100391516357793,0.32887783098719864,14.340412592463448,7.960093094750154,22.300505687213604,0.7345440932685307,0.2654559067314693,0.4690881865370613,0.3569467529749434,1.5550811765997272,0.5705024566964871,0.24256639489395662,0.8130688515904437,1.25,2.5,3.75,19.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,9.0,1.0,0.0,0.0005,0.32,0.08
1.017003533371022,0.47396801872702415,1.490971552098046,1.0320756345203175,0.4588959175777284,18.306063600678392,8.531424337086435,26.837487937764827,0.6922168522048692,0.3077831477951308,0.3844337044097384,0.31789206042199264,1.4660436303067512,0.6820748469982757,0.35587014406415696,1.0379449910624325,1.25,2.5,3.75,19.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,9.0,1.4,0.0,0.0005,0.32,0.08
0.6393349994597843,0.7086397007149764,1.3479747001747608,0.946407095576834,0.40156760459792656,11.508029990276118,12.755514612869575,24.263544603145696,0.7020955923387399,0.2979044076612599,0.40419118467747994,0.5257069740426904,2.1084012314572993,0.45226767248320876,0.20056740966077072,0.6528350821439795,1.6222009244379494,2.5,3.75,22.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,12.0,0.6,0.0,0.0005,0.32,0.08
0.8721619268339446,0.6859181580934428,1.5580800849273877,1.162526858749394,0.39555322617799343,15.698914683011003,12.346526845681971,28.04544152869298,0.746127795352427,0.2538722046475728,0.49225559070485414,0.4402329281587661,1.7864573503952537,0.6331805669232171,0.2567554320786964,0.8899359990019136,1.3237668451691547,2.5,3.75,22.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,4.440892098500626e-16,2.220446049250313e-16,12.0,1.0,0.0,0.0005,0.32,0.08
1.1659138533683855,0.7563116934582027,1.922225546826588,1.3399996335940292,0.5822259132325591,20.98644936063094,13.61361048224765,34.600059842878586,0.6971084302808489,0.30289156971915127,0.39421686056169764,0.39345626984658566,1.6486857423240826,0.7819437539922671,0.40782709763896363,1.1897708516312306,1.25,2.5,3.75,22.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,2.220446049250313e-16,12.0,1.4,0.0,0.0005,0.32,0.08
1.2831132901025855,0.0,1.2831132901025855,0.8431946865396844,0.439918603562901,23.09603922184654,0.0,23.09603922184654,0.657147496673712,0.342852503326288,0.314294993347424,0.0,1.0,0.5737021890244549,0.2999989250096053,0.8737011140340603,1.875,3.75,5.625,15.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0005,0.32,0.08
1.2831132901025855,0.0,1.2831132901025855,0.8431946865396844,0.439918603562901,23.09603922184654,0.0,23.09603922184654,0.657147496673712,0.342852503326288,0.314294993347424,0.0,1.0,0.5737021890244549,0.2999989250096053,0.8737011140340603,1.875,3.75,5.625,15.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0005,0.32,0.08
1.2831132901025855,0.0,1.2831132901025855,0.8431946865396844,0.439918603562901,23.09603922184654,0.0,23.09603922184654,0.657147496673712,0.342852503326288,0.314294993347424,0.0,1.0,0.5737021890244549,0.2999989250096053,0.8737011140340603,1.875,3.75,5.625,15.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,0.0,1.4,0.0,0.0005,0.32,0.08
1.3090116998829033,0.14499113341457234,1.4540028332974757,0.9749472475130162,0.47905558578445934,23.56221059789226,2.6098404014623022,26.172050999354564,0.6705263739424577,0.32947362605754216,0.3410527478849155,0.09971860445811695,1.1107638177928758,0.5911520756411807,0.30014095658986345,0.8912930322310442,1.875,3.75,5.625,18.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,1.1102230246251565e-16,3.0,0.6,0.0,0.0005,0.32,0.08
1.396321797648213,0.1368672685895462,1.533189066237759,1.0460359925962972,0.4871530736414618,25.133792357667833,2.4636108346118317,27.59740319227966,0.6822615785821704,0.31773842141782965,0.36452315716434075,0.08926966125932544,1.0980198610521357,0.6363802992511834,0.31418796219434514,0.9505682614455286,1.875,3.75,5.625,18.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,0.0,3.0,1.0,0.0,0.0005,0.32,0.08
1.5064787700986308,0.12817396610244436,1.6346527362010754,1.0941414527481392,0.540511283452936,27.116617861775357,2.3071313898439985,29.42374925161936,0.6693418293177781,0.33065817068222175,0.3386836586355564,0.07841051696418408,1.0850818270038103,0.6735710960184454,0.35195587858441196,1.0255269746028575,1.875,3.75,5.625,18.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,2.220446049250313e-16,3.0,1.4,0.0,0.0005,0.32,0.08
1.334910109663228,0.338281768570563,1.6731918782337911,1.139746869330897,0.533445008902894,24.028381973938107,6.089071834270134,30.11745380820824,0.6811812106893593,0.31881878931064056,0.36236242137871877,0.202177510524167,1.253411646313702,0.6086019622579074,0.30028298817012217,0.9088849504280296,1.875,3.75,5.625,21.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,1.1102230246251565e-16,6.0,0.6,0.0,0.0005,0.32,0.08
1.5095303051938476,0.32187535345729096,1.8314056586511382,1.2859068259400321,0.5454988327111063,27.171545493489255,5.793756362231237,32.96530185572049,0.7021419967038458,0.29785800329615425,0.40428399340769156,0.17575317185290215,1.2132288118693695,0.6990584094779115,0.32837699937908504,1.0274354088569966,1.875,3.75,5.625,21.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,0.0,6.0,1.0,0.0,0.0005,0.32,0.08
1.7298442500946791,0.31852509978264165,2.0483693498773206,1.389496478409671,0.6588728714676494,31.137196501704224,5.73345179608755,36.87064829779177,0.6783427405281619,0.321657259471838,0.35668548105632397,0.15550178965610795,1.1841351322613047,0.7734400030124369,0.4039128321592185,1.1773528351716553,1.875,3.75,5.625,21.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,1.1102230246251565e-16,6.0,1.4,0.0,0.0005,0.32,0.08
1.3608085194435495,0.5798719054679697,1.940680424911519,1.3375935519933229,0.6030868729181965,24.494553349983892,10.437694298423455,34.93224764840734,0.6892394723125562,0.3107605276874439,0.37847894462511233,0.29879824520536796,1.4261230710879778,0.6260518488746333,0.3004250197503809,0.9264768686250142,1.8753923916082276,3.75,5.625,24.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,2.220446049250313e-16,0.0,9.0,0.6,0.0,0.0005,0.32,0.08
1.6227388127394802,0.5550242546032331,2.1777630673427133,1.5628071865708815,0.6149558807718318,29.209298629310645,9.990436582858196,39.19973521216884,0.7176203922301817,0.2823796077698183,0.43524078446036335,0.2548597976181443,1.342029321198185,0.7617365197046397,0.34256603656382495,1.1043025562684647,1.875,3.75,5.625,24.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0005,0.32,0.08
1.9532097300907247,0.5710534010405909,2.524263131131316,1.7292597635242821,0.7950033676070337,35.157775141633046,10.278961218730636,45.43673636036369,0.6850552710601403,0.31494472893985964,0.37011054212028066,0.22622578208978478,1.2923666579390152,0.8733089100064276,0.4558697857340253,1.329178695740453,1.875,3.75,5.625,24.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,4.440892098500626e-16,0.0,9.0,1.4,0.0,0.0005,0.32,0.08
1.386706929223864,0.8697615441067924,2.2564684733306564,1.56848729550029,0.6879811778303665,24.960724726029554,15.655707793922263,40.616432519951815,0.6951071171781661,0.304892882821834,0.390214234356332,0.38545255756353747,1.6272136713080358,0.643501735491361,0.30056705133063905,0.9440687868220001,2.0192550864147623,3.75,5.625,27.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,12.0,0.6,0.0,0.0005,0.32,0.08
1.7359473202851126,0.8363139720273741,2.572261292312487,1.8767370744888514,0.6955242178236354,31.247051765132028,15.053651496492733,46.30070326162476,0.7296059230443294,0.27039407695567064,0.4592118460886587,0.3251279232505653,1.4817622990368264,0.8244146299313687,0.35675507374856513,1.1811697036799338,1.875,3.75,5.625,27.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0005,0.32,0.08
2.1765752100867704,0.8857588698762917,3.062334079963062,2.113431308091965,0.9489027718710971,39.17835378156187,15.943659657773251,55.12201343933511,0.6901374092135165,0.30986259078648365,0.3802748184270328,0.2892430566840623,1.4069507296469577,0.9731778170004188,0.5078267393088318,1.4810045563092507,1.875,3.75,5.625,27.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,2.220446049250313e-16,12.0,1.4,0.0,0.0005,0.32,0.08
0.14259678896298353,0.0,0.14259678896298353,0.09368829850440956,0.048908490458573976,2.5667422013337036,0.0,2.5667422013337036,0.6570154853117341,0.3429845146882659,0.31403097062346824,0.0,1.0,0.19123406300815135,0.09999557247021516,0.2912296354783665,0.625,1.0,1.625,5.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0005,0.32,0.1
0.14259678896298353,0.0,0.14259678896298353,0.09368829850440956,0.048908490458573976,2.5667422013337036,0.0,2.5667422013337036,0.6570154853117341,0.3429845146882659,0.31403097062346824,0.0,1.0,0.19123406300815135,0.09999557247021516,0.2912296354783665,0.625,1.0,1.625,5.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0005,0.32,0.1
0.14259678896298353,0.0,0.14259678896298353,0.09368829850440956,0.048908490458573976,2.5667422013337036,0.0,2.5667422013337036,0.6570154853117341,0.3429845146882659,0.31403097062346824,0.0,1.0,0.19123406300815135,0.09999557247021516,0.2912296354783665,0.625,1.0,1.625,5.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,0.0,1.4,0.0,0.0005,0.32,0.1
0.15138027624977968,0.06684039899227438,0.21822067524205405,0.14862150577703584,0.06959916946501823,2.724844972496034,1.2031271818609388,3.927972154356973,0.6810606080848314,0.31893939191516874,0.36212121616966264,0.30629727874379403,1.4415396817085124,0.2086839496248781,0.10044423329226901,0.3091281829171471,0.6251307972027424,1.0,1.625,8.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,2.7755575615628914e-17,0.0,3.0,0.6,0.0,0.0005,0.32,0.1
0.18179134919145823,0.06404898485990954,0.24584033405136774,0.17364524295232023,0.07219509109904755,3.272244285446248,1.1528817274783716,4.425126012924619,0.7063334160457067,0.2936665839542935,0.4126668320914131,0.2605308242321484,1.3523214121286633,0.2539121732348801,0.11716033214884279,0.3710725053837229,0.625,1.0,1.625,8.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,2.7755575615628914e-17,2.220446049250313e-16,3.0,1.0,0.0,0.0005,0.32,0.1
0.21739635684785652,0.06521603053916286,0.2826123873870194,0.1921399737249202,0.09047241366209922,3.9131344232614174,1.1738885497049316,5.0870229729663485,0.6798710258294408,0.3201289741705593,0.35974205165888157,0.23076140130352368,1.2999867683376307,0.29110297000214214,0.15265631802757357,0.4437592880297157,0.625,1.0,1.625,8.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,3.0,1.4,0.0,0.0005,0.32,0.1
0.1601637635365763,0.1835247877705571,0.3436885513071334,0.2366017738942085,0.10708677741292491,2.8829477436583733,3.303446179870028,6.186393923528401,0.6884191311998985,0.3115808688001016,0.3768382623997969,0.5339857468995302,2.145857113482763,0.22613383624160438,0.10089289411432281,0.3270267303559272,0.8111004622189747,1.0,1.625,11.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,0.0,6.0,0.6,0.0,0.0005,0.32,0.1
0.22098590941993354,0.17807704315175424,0.39906295257168783,0.2906317146873485,0.10843123788433928,3.977746369558804,3.2053867767315762,7.183133146290381,0.728285381578084,0.2717146184219159,0.45657076315616807,0.4462379732424908,1.8058298541259448,0.31659028346160856,0.13432509182747043,0.450915375289079,0.6618834225845773,1.0,1.625,11.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,5.551115123125783e-17,1.1102230246251565e-16,6.0,1.0,0.0,0.0005,0.32,0.1
0.2921959247327297,0.1938023605110601,0.4859982852437898,0.3349999083985073,0.15099837684528258,5.259526645189135,3.4884424891990817,8.747969134388216,0.6893026551121726,0.31069734488782763,0.3786053102243449,0.3987716961055606,1.6632616819975505,0.39097187699613356,0.20531706358493168,0.5962889405810652,0.625,1.0,1.625,11.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,6.0,1.4,0.0,0.0005,0.32,0.1
0.16894725082337209,0.3500531663348479,0.5190004171582199,0.3576291028559271,0.1613713143022928,3.0410505148206974,6.3009569940272625,9.342007508847958,0.6890728620491687,0.3109271379508312,0.3781457240983375,0.674475693587222,3.0719672242599265,0.24358372285833102,0.1013415549363766,0.3449252777947076,1.0373236589199748,1.0,1.8830309558188798,14.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,0.0,9.0,0.6,0.0,0.0005,0.32,0.1
0.26018046964840813,0.34208417487553316,0.6022646445239414,0.44464771370949346,0.15761693081444778,4.683248453671347,6.157515147759597,10.840763601430945,0.7382929045435901,0.2617070954564097,0.4765858090871804,0.5679964414081333,2.314795746728433,0.3792683936883369,0.15148985150609812,0.530758245194435,0.8267638078029602,1.0,1.625,14.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,1.1102230246251565e-16,2.220446049250313e-16,9.0,1.0,0.0,0.0005,0.32,0.1
0.3669954926176029,0.3857589899156917,0.7527544825332946,0.522268102525171,0.2304863800081235,6.605918867116852,6.94366181848245,13.549580685599302,0.6938093556979528,0.30619064430204707,0.38761871139590576,0.5124632252171669,2.05112732356536,0.49084078399012426,0.25797780914228996,0.7488185931324143,0.6973781116226223,1.0,1.625,14.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,9.0,1.4,0.0,0.0005,0.32,0.1
0.17773073811016885,0.5664255346851473,0.7441562727953165,0.5117034926621922,0.23245278013312412,3.1991532859830394,10.195659624332652,13.394812910315697,0.6876290792255924,0.3123709207744074,0.37525815845118493,0.7611647652413799,4.186986903379881,0.26103360947505755,0.10179021575843046,0.362823825233488,1.269468581199972,1.1189545640281513,2.292843023881315,17.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,3.3306690738754696e-16,2.220446049250313e-16,12.0,0.6,0.0,0.0005,0.32,0.1
0.29937502987688314,0.556070380031247,0.8554454099081301,0.6356932400187555,0.21975216988937446,5.3887505377838965,10.009266840562447,15.398017378346342,0.7431137424502929,0.25688625754970684,0.4862274849005861,0.6500360789719659,2.857437409726285,0.44194650391506507,0.16865461118472566,0.6106011150997908,1.0080073241753333,1.0,1.7135678962978778,17.0,0.04,8.0,0.02,5.0,5.0,5.0,18.0,1.0,0.0,2.220446049250313e-16,12.0,1.0,0.0,0.0005,0.32,0.1
